InvoiceNo,CustomerID,InvoiceDate,order_gmv,items,period
563016,15358,2011-08-11 12:44:00,710.1999999999999,707,pre
563017,13198,2011-08-11 12:48:00,489.86,388,pre
563018,13427,2011-08-11 12:53:00,250.36,301,pre
563019,17340,2011-08-11 12:58:00,595.72,344,pre
563020,12428,2011-08-11 12:58:00,605.14,385,pre
563021,18077,2011-08-11 13:25:00,255.73999999999998,178,pre
563022,17248,2011-08-11 13:34:00,318.65,213,pre
563023,14639,2011-08-11 13:39:00,534.34,210,pre
563024,14639,2011-08-11 13:41:00,219.76,68,pre
563026,15747,2011-08-11 14:04:00,306.82,161,pre
563028,17629,2011-08-11 14:16:00,83.25,31,pre
563029,18093,2011-08-11 14:34:00,899.36,488,pre
563030,14834,2011-08-11 14:36:00,185.61,99,pre
563031,13263,2011-08-11 14:38:00,137.5,81,pre
563032,16076,2011-08-11 14:39:00,256.88,264,pre
563033,16928,2011-08-11 14:48:00,140.84,114,pre
563034,17644,2011-08-11 14:53:00,314.86,212,pre
563035,17790,2011-08-11 14:54:00,205.22,72,pre
563036,14868,2011-08-11 14:55:00,400.6,234,pre
563037,12362,2011-08-11 15:02:00,469.25,340,pre
563038,16656,2011-08-11 15:05:00,940.64,846,pre
563060,17653,2011-08-11 15:24:00,163.24,297,pre
563061,13588,2011-08-11 15:25:00,471.32,424,pre
563062,17811,2011-08-11 15:25:00,120.42,70,pre
563070,14099,2011-08-11 15:34:00,349.02000000000004,191,pre
563071,17633,2011-08-11 15:43:00,332.89,163,pre
563073,18235,2011-08-11 15:56:00,319.34,374,pre
563074,12931,2011-08-11 15:58:00,9349.72,6098,pre
563075,13645,2011-08-11 16:11:00,252.1,158,pre
563076,14646,2011-08-11 16:12:00,19150.66,14730,pre
563078,15955,2011-08-11 16:30:00,480.65,251,pre
563079,15955,2011-08-11 16:31:00,17.700000000000003,6,pre
563080,15955,2011-08-11 16:32:00,37.14,10,pre
563089,15469,2011-08-11 16:54:00,304.3,128,pre
563090,16186,2011-08-11 17:00:00,389.36,323,pre
563091,12994,2011-08-11 17:02:00,292.87,137,pre
563092,13307,2011-08-11 17:14:00,15.0,4,pre
563094,14525,2011-08-11 17:35:00,668.56,536,pre
563095,13158,2011-08-12 09:04:00,305.34000000000003,190,pre
563096,15544,2011-08-12 09:10:00,324.72,184,pre
563097,17642,2011-08-12 09:11:00,316.99,190,pre
563098,14911,2011-08-12 09:14:00,1396.66,554,pre
563099,15689,2011-08-12 09:37:00,150.6,28,pre
563100,12381,2011-08-12 09:57:00,1268.74,568,pre
563103,13873,2011-08-12 10:08:00,159.20000000000002,74,pre
563104,13888,2011-08-12 10:13:00,366.11,180,pre
563110,14849,2011-08-12 11:07:00,509.08,407,pre
563111,15249,2011-08-12 11:08:00,384.6,250,pre
563112,14849,2011-08-12 11:09:00,304.63,284,pre
563137,14534,2011-08-12 11:22:00,153.85,55,pre
563147,13695,2011-08-12 11:29:00,81.0,84,pre
563149,13695,2011-08-12 11:41:00,101.76,96,pre
563150,15192,2011-08-12 11:41:00,306.33,281,pre
563155,13069,2011-08-12 11:48:00,138.68,121,pre
563161,14790,2011-08-12 12:15:00,211.88,248,pre
563162,16013,2011-08-12 12:15:00,339.26,286,pre
563163,16013,2011-08-12 12:16:00,1069.2,412,pre
563164,16013,2011-08-12 12:18:00,505.79999999999995,204,pre
563165,14646,2011-08-12 12:36:00,825.6,992,pre
563166,18092,2011-08-12 12:37:00,1181.44,872,pre
563167,14696,2011-08-12 12:37:00,287.15,335,pre
563168,16045,2011-08-12 12:41:00,210.05,195,pre
563169,14911,2011-08-12 12:42:00,768.97,491,pre
563170,18237,2011-08-12 12:44:00,243.21,195,pre
563171,16317,2011-08-12 12:46:00,308.31,252,pre
563172,12399,2011-08-12 13:15:00,209.62,175,pre
563173,17381,2011-08-12 13:27:00,528.0,320,pre
563174,16746,2011-08-12 13:40:00,337.0,184,pre
563175,14855,2011-08-12 14:02:00,339.3,138,pre
563176,17293,2011-08-12 14:02:00,96.86,63,pre
563177,17293,2011-08-12 14:03:00,65.0,1,pre
563178,16011,2011-08-12 14:12:00,208.39,129,pre
563179,12431,2011-08-12 14:19:00,608.76,374,pre
563180,16209,2011-08-12 14:25:00,212.64000000000001,176,pre
563181,16612,2011-08-12 14:32:00,161.4,62,pre
563182,17122,2011-08-12 14:33:00,138.32,80,pre
563183,14110,2011-08-12 14:47:00,860.98,454,pre
563184,17516,2011-08-12 14:50:00,153.64,66,pre
563188,15606,2011-08-12 15:00:00,303.22,118,pre
563189,12682,2011-08-12 15:22:00,412.88,180,pre
563191,16678,2011-08-12 16:07:00,326.75,247,pre
563192,16745,2011-08-12 16:10:00,311.20000000000005,112,pre
563194,17858,2011-08-12 16:36:00,320.3,65,pre
563196,14406,2011-08-12 16:54:00,156.75,77,pre
563198,15270,2011-08-14 10:38:00,536.54,340,pre
563199,16326,2011-08-14 10:38:00,151.0,20,pre
563200,13838,2011-08-14 10:49:00,148.32,53,pre
563201,13838,2011-08-14 10:52:00,93.16,33,pre
563202,12722,2011-08-14 11:16:00,46.65,3,pre
563203,16525,2011-08-14 11:31:00,348.0,100,pre
563204,17048,2011-08-14 11:49:00,164.95000000000002,61,pre
563205,14040,2011-08-14 12:03:00,338.06,261,pre
563206,17613,2011-08-14 12:08:00,155.93,62,pre
563208,14040,2011-08-14 12:12:00,39.84,24,pre
563209,13527,2011-08-14 12:23:00,444.44,252,pre
563210,16466,2011-08-14 12:27:00,245.67000000000002,83,pre
563211,17049,2011-08-14 12:33:00,330.28000000000003,176,pre
563212,17800,2011-08-14 12:41:00,169.8,77,pre
563213,16115,2011-08-14 12:55:00,273.02,207,pre
563214,16370,2011-08-14 12:56:00,406.53,197,pre
563215,15683,2011-08-14 12:56:00,193.75,131,pre
563216,17841,2011-08-14 13:14:00,278.46,134,pre
563217,13515,2011-08-14 13:21:00,188.39999999999998,166,pre
563227,14301,2011-08-14 15:33:00,640.14,606,pre
563228,17988,2011-08-14 15:34:00,53.05,6,pre
563229,17988,2011-08-14 15:35:00,11.639999999999999,2,pre
563230,15376,2011-08-14 15:39:00,334.85,162,pre
563231,14658,2011-08-14 15:42:00,123.14,23,pre
563233,17988,2011-08-14 15:56:00,2.95,1,pre
563234,13621,2011-08-15 08:26:00,213.85,343,pre
563235,15939,2011-08-15 09:18:00,47.400000000000006,60,pre
563236,17252,2011-08-15 09:45:00,11.9,2,pre
563237,14321,2011-08-15 09:57:00,273.71999999999997,362,pre
563238,15093,2011-08-15 09:59:00,630.42,342,pre
563239,15048,2011-08-15 10:02:00,68.08,51,pre
563241,12758,2011-08-15 10:22:00,1221.4,1026,pre
563242,17173,2011-08-15 10:28:00,498.48,122,pre
563243,18241,2011-08-15 10:29:00,57.0,20,pre
563245,16272,2011-08-15 10:53:00,409.90000000000003,222,pre
563245,16272,2011-08-15 10:54:00,1.8,2,pre
563246,13089,2011-08-15 10:57:00,695.26,414,pre
563247,13089,2011-08-15 10:59:00,256.08000000000004,360,pre
563248,14702,2011-08-15 11:30:00,190.15,101,pre
563250,15624,2011-08-15 11:38:00,68.10000000000001,22,pre
563251,12919,2011-08-15 11:39:00,182.65,63,pre
563252,17655,2011-08-15 11:59:00,300.63,105,pre
563253,15218,2011-08-15 12:04:00,623.7,391,pre
563254,15218,2011-08-15 12:06:00,81.6,96,pre
563255,14527,2011-08-15 12:07:00,106.34,24,pre
563256,18143,2011-08-15 12:07:00,519.98,262,pre
563257,13799,2011-08-15 12:07:00,347.15999999999997,216,pre
563259,17958,2011-08-15 12:19:00,508.4599999999999,84,pre
563260,16668,2011-08-15 12:22:00,50.28,84,pre
563261,16836,2011-08-15 12:38:00,91.32000000000001,84,pre
563262,15311,2011-08-15 12:44:00,626.0600000000001,455,pre
563264,13720,2011-08-15 12:46:00,247.35,101,pre
563268,13940,2011-08-15 12:47:00,172.44,140,pre
563288,12656,2011-08-15 12:53:00,1161.07,607,pre
563300,16774,2011-08-15 12:57:00,238.0,88,pre
563328,14606,2011-08-15 13:07:00,112.33,62,pre
563333,15996,2011-08-15 13:09:00,111.56,27,pre
563345,12619,2011-08-15 13:22:00,378.12,462,pre
563346,14282,2011-08-15 13:37:00,141.72,120,pre
563347,16961,2011-08-15 13:46:00,234.17,125,pre
563348,13078,2011-08-15 13:48:00,434.74,186,pre
563349,14623,2011-08-15 13:51:00,210.85,71,pre
563350,14498,2011-08-15 14:10:00,360.09,239,pre
563351,16902,2011-08-15 14:17:00,1706.88,629,pre
563352,15706,2011-08-15 14:32:00,450.05,160,pre
563353,15480,2011-08-15 14:32:00,905.5,303,pre
563354,15271,2011-08-15 14:35:00,141.78,87,pre
563355,14156,2011-08-15 14:39:00,467.42,580,pre
563356,16210,2011-08-15 14:44:00,310.87,87,pre
563357,13277,2011-08-15 14:50:00,50.0,40,pre
563358,17858,2011-08-15 14:51:00,231.75,65,pre
563360,15023,2011-08-15 15:06:00,670.88,165,pre
563361,15315,2011-08-15 15:17:00,233.54,262,pre
563362,15114,2011-08-15 16:13:00,191.14000000000001,262,pre
563364,14466,2011-08-16 08:39:00,234.75,139,pre
563365,15373,2011-08-16 08:50:00,17.0,2,pre
563366,15373,2011-08-16 08:52:00,149.60000000000002,42,pre
563367,16133,2011-08-16 08:58:00,303.83,117,pre
563368,13995,2011-08-16 09:00:00,153.2,84,pre
563369,13394,2011-08-16 09:25:00,306.86,350,pre
563370,16153,2011-08-16 09:34:00,323.44,122,pre
563371,14006,2011-08-16 09:39:00,300.1,194,pre
563372,15653,2011-08-16 09:50:00,48.0,48,pre
563373,12569,2011-08-16 10:02:00,115.30000000000001,22,pre
563374,13953,2011-08-16 10:03:00,354.36,248,pre
563376,15752,2011-08-16 10:36:00,335.2,348,pre
563377,15002,2011-08-16 10:44:00,494.17,337,pre
563381,15768,2011-08-16 10:48:00,142.68,91,pre
563382,18221,2011-08-16 10:50:00,169.85,145,pre
563383,14407,2011-08-16 10:52:00,15.0,1,pre
563384,17315,2011-08-16 10:52:00,168.15,69,pre
563404,16303,2011-08-16 11:04:00,3209.15,1607,pre
563411,16927,2011-08-16 11:10:00,201.6,480,pre
563425,15140,2011-08-16 11:37:00,566.76,343,pre
563426,15140,2011-08-16 11:38:00,33.9,22,pre
563427,16470,2011-08-16 11:40:00,193.47,188,pre
563428,13159,2011-08-16 11:44:00,457.31,377,pre
563429,13999,2011-08-16 11:48:00,334.34,222,pre
563430,14918,2011-08-16 11:50:00,844.73,363,pre
563431,16266,2011-08-16 12:00:00,110.38,53,pre
563432,16713,2011-08-16 12:12:00,369.33,263,pre
563434,14057,2011-08-16 12:21:00,520.93,330,pre
563435,16131,2011-08-16 12:29:00,596.98,450,pre
563436,16131,2011-08-16 12:32:00,17.0,2,pre
563437,14232,2011-08-16 12:52:00,257.6,378,pre
563438,13743,2011-08-16 12:59:00,166.32,168,pre
563440,13189,2011-08-16 13:12:00,127.0,526,pre
563441,13140,2011-08-16 13:13:00,150.15,53,pre
563442,17637,2011-08-16 13:25:00,338.95,215,pre
563443,12641,2011-08-16 13:26:00,185.9,72,pre
563444,16033,2011-08-16 13:50:00,687.08,243,pre
563448,15220,2011-08-16 14:28:00,337.24,276,pre
563450,16523,2011-08-16 14:33:00,741.4000000000001,319,pre
563451,18241,2011-08-16 14:34:00,104.7,42,pre
563454,13305,2011-08-16 14:41:00,194.55,77,pre
563465,16168,2011-08-16 14:55:00,134.4,48,pre
563468,16168,2011-08-16 14:55:00,65.2,16,pre
563476,17682,2011-08-16 15:22:00,429.12,248,pre
563477,17097,2011-08-16 15:39:00,170.39,75,pre
563482,17097,2011-08-16 15:54:00,29.85,7,pre
563498,17719,2011-08-16 16:17:00,310.98,152,pre
563499,13470,2011-08-16 17:06:00,115.5,70,pre
563500,15856,2011-08-16 17:25:00,423.84,416,pre
563501,15856,2011-08-16 17:27:00,20.3,14,pre
563502,12722,2011-08-17 08:50:00,580.08,400,pre
563503,16488,2011-08-17 09:05:00,135.51,449,pre
563504,16218,2011-08-17 09:16:00,454.72,196,pre
563505,17865,2011-08-17 09:45:00,687.16,422,pre
563506,17398,2011-08-17 09:48:00,124.92999999999999,51,pre
563507,14414,2011-08-17 10:08:00,125.03999999999999,216,pre
563508,16133,2011-08-17 10:27:00,308.08,116,pre
563509,16092,2011-08-17 10:46:00,224.13,183,pre
563510,15734,2011-08-17 10:50:00,760.8000000000001,213,pre
563518,12421,2011-08-17 10:56:00,231.76,158,pre
563522,17975,2011-08-17 10:59:00,544.8100000000001,201,pre
563532,17511,2011-08-17 11:04:00,3256.88,2504,pre
563533,16241,2011-08-17 11:14:00,182.97,179,pre
563534,14323,2011-08-17 11:37:00,305.24,128,pre
563538,17841,2011-08-17 11:48:00,305.28,243,pre
563540,12473,2011-08-17 12:04:00,514.06,321,pre
563543,15039,2011-08-17 12:06:00,685.61,273,pre
563544,17937,2011-08-17 12:10:00,287.04,168,pre
563545,15039,2011-08-17 12:20:00,8.5,1,pre
563546,16729,2011-08-17 12:24:00,395.37,286,pre
563548,12528,2011-08-17 12:30:00,234.0,51,pre
563550,14194,2011-08-17 12:50:00,508.12,214,pre
563551,17757,2011-08-17 13:04:00,155.05,76,pre
563552,17656,2011-08-17 13:06:00,267.15,71,pre
563555,16755,2011-08-17 13:21:00,588.36,380,pre
563556,17706,2011-08-17 13:31:00,301.5,155,pre
563557,15786,2011-08-17 13:33:00,3160.84,2310,pre
563558,14156,2011-08-17 13:40:00,1544.01,579,pre
563559,14156,2011-08-17 13:45:00,34.68,12,pre
563560,12971,2011-08-17 14:00:00,103.19999999999999,96,pre
563561,18073,2011-08-17 14:02:00,776.2800000000001,617,pre
563562,16029,2011-08-17 14:02:00,697.6,412,pre
563563,16029,2011-08-17 14:03:00,6578.08,2864,pre
563564,16633,2011-08-17 14:11:00,464.94,162,pre
563565,17338,2011-08-17 14:22:00,946.74,420,pre
563566,13655,2011-08-17 14:25:00,549.32,490,pre
563567,13004,2011-08-17 14:44:00,328.07,231,pre
563569,18257,2011-08-17 14:47:00,627.27,313,pre
563571,15541,2011-08-17 14:58:00,85.13000000000001,49,pre
563572,16734,2011-08-17 15:00:00,303.21,108,pre
563573,16734,2011-08-17 15:02:00,2.95,1,pre
563574,15827,2011-08-17 15:05:00,222.45,154,pre
563575,17949,2011-08-17 15:05:00,2209.04,2084,pre
563576,12748,2011-08-17 15:06:00,146.19,47,pre
563578,12949,2011-08-17 15:11:00,425.75,289,pre
563580,16706,2011-08-17 15:53:00,291.53,165,pre
563584,15122,2011-08-17 16:48:00,703.17,303,pre
563585,17070,2011-08-17 17:01:00,312.14,133,pre
563588,17450,2011-08-17 19:15:00,813.4000000000001,196,pre
563589,17450,2011-08-17 19:40:00,2240.0,280,pre
563590,17450,2011-08-17 20:02:00,13031.5,4878,pre
563597,14305,2011-08-18 06:20:00,4.25,1,pre
563613,12688,2011-08-18 08:49:00,4873.81,3028,pre
563614,12415,2011-08-18 08:51:00,21880.44,12196,pre
563615,16945,2011-08-18 09:01:00,302.74,200,pre
563616,13027,2011-08-18 09:39:00,1536.0,3840,pre
563617,15301,2011-08-18 09:45:00,523.84,346,pre
563618,15400,2011-08-18 09:48:00,67.2,32,pre
563619,12839,2011-08-18 10:01:00,330.44,218,pre
563620,13014,2011-08-18 10:06:00,233.7,94,pre
563621,13113,2011-08-18 10:10:00,485.64,147,pre
563622,15189,2011-08-18 10:21:00,188.1,34,pre
563623,15189,2011-08-18 10:23:00,1284.1200000000001,348,pre
563626,16187,2011-08-18 10:31:00,702.88,642,pre
563638,15311,2011-08-18 10:36:00,1964.85,1154,pre
563656,15615,2011-08-18 10:48:00,325.9,116,pre
563657,15615,2011-08-18 10:49:00,54.199999999999996,26,pre
563658,15505,2011-08-18 10:57:00,644.96,224,pre
563659,13694,2011-08-18 11:00:00,1459.12,896,pre
563660,13694,2011-08-18 11:03:00,237.60000000000002,48,pre
563661,13048,2011-08-18 11:23:00,435.13,294,pre
563662,12729,2011-08-18 11:40:00,453.01,233,pre
563674,14132,2011-08-18 11:59:00,338.12,266,pre
563680,18272,2011-08-18 12:06:00,372.25,285,pre
563684,17386,2011-08-18 12:23:00,928.08,576,pre
563685,14911,2011-08-18 12:26:00,131.85,38,pre
563686,13098,2011-08-18 12:30:00,637.6,426,pre
563688,16767,2011-08-18 12:41:00,567.62,573,pre
563689,15743,2011-08-18 12:43:00,111.5,28,pre
563690,15152,2011-08-18 12:53:00,303.21,155,pre
563691,13668,2011-08-18 12:53:00,431.11,345,pre
563692,17243,2011-08-18 13:01:00,278.55,51,pre
563694,14741,2011-08-18 13:16:00,196.10000000000002,70,pre
563695,13617,2011-08-18 13:17:00,234.59,75,pre
563696,12962,2011-08-18 13:38:00,170.54,78,pre
563697,16813,2011-08-18 13:44:00,162.79,147,pre
563698,14667,2011-08-18 13:46:00,248.85,100,pre
563699,13381,2011-08-18 13:47:00,680.24,322,pre
563703,13273,2011-08-18 14:02:00,138.98,153,pre
563705,17736,2011-08-18 14:33:00,307.49,213,pre
563706,14189,2011-08-18 14:48:00,429.43,345,pre
563707,16626,2011-08-18 14:53:00,137.3,50,pre
563708,17001,2011-08-18 15:09:00,260.7,144,pre
563709,15472,2011-08-18 15:17:00,371.56,251,pre
563710,17742,2011-08-18 15:28:00,52.54,18,pre
563711,16928,2011-08-18 15:41:00,109.9,86,pre
563712,12680,2011-08-18 15:44:00,311.78,230,pre
563714,14565,2011-08-18 15:51:00,682.77,472,pre
563718,15144,2011-08-18 16:18:00,506.90000000000003,194,pre
563719,13576,2011-08-18 16:19:00,332.04,108,pre
563720,15867,2011-08-18 16:24:00,326.01,198,pre
563721,15232,2011-08-18 16:27:00,301.7,314,pre
563722,17720,2011-08-18 16:32:00,355.21999999999997,216,pre
563723,13319,2011-08-18 16:43:00,346.2,212,pre
563726,16582,2011-08-18 17:02:00,313.62,164,pre
563727,15797,2011-08-18 17:04:00,367.2,144,pre
563728,17045,2011-08-18 17:09:00,191.09,71,pre
563729,14051,2011-08-18 17:39:00,742.8000000000001,128,pre
563730,14221,2011-08-18 17:43:00,588.0,442,pre
563731,17576,2011-08-18 17:44:00,102.95,51,pre
563732,15125,2011-08-18 17:50:00,1000.88,600,pre
563733,18225,2011-08-18 17:57:00,574.31,339,pre
563734,14064,2011-08-18 18:11:00,255.52,218,pre
563735,16743,2011-08-18 18:15:00,366.74,384,pre
563736,13784,2011-08-18 18:21:00,336.24,88,pre
563737,16261,2011-08-18 18:51:00,163.42,58,pre
563738,15024,2011-08-18 19:13:00,87.93,29,pre
563739,17750,2011-08-18 20:05:00,240.66,505,pre
563740,17747,2011-08-19 08:13:00,71.4,12,pre
563741,14759,2011-08-19 08:57:00,298.59999999999997,128,pre
563742,17929,2011-08-19 08:57:00,272.0,32,pre
563743,12828,2011-08-19 09:23:00,111.2,48,pre
563744,13266,2011-08-19 09:35:00,333.93,314,pre
563745,15159,2011-08-19 09:38:00,1394.58,1140,pre
563746,14745,2011-08-19 10:05:00,279.76,288,pre
563747,13089,2011-08-19 10:05:00,481.6,304,pre
563748,16170,2011-08-19 10:06:00,310.78999999999996,275,pre
563749,12360,2011-08-19 10:10:00,534.7,240,pre
563750,16122,2011-08-19 10:18:00,300.42,466,pre
563753,12513,2011-08-19 10:51:00,612.29,462,pre
563754,15396,2011-08-19 10:56:00,288.18,122,pre
563755,17612,2011-08-19 10:58:00,306.81,286,pre
563756,12418,2011-08-19 11:08:00,668.58,407,pre
563764,14606,2011-08-19 11:15:00,113.05,42,pre
563771,17841,2011-08-19 11:17:00,149.06,81,pre
563776,12600,2011-08-19 11:23:00,275.37,101,pre
563808,12626,2011-08-19 11:46:00,463.26,216,pre
563812,16249,2011-08-19 11:47:00,88.5,78,pre
563818,13327,2011-08-19 11:55:00,382.3,190,pre
563819,14062,2011-08-19 11:56:00,1708.68,500,pre
563821,14533,2011-08-19 12:06:00,301.48,372,pre
563822,16184,2011-08-19 12:13:00,315.98,150,pre
563830,16638,2011-08-19 12:20:00,142.91,143,pre
563831,18081,2011-08-19 12:23:00,94.80000000000001,24,pre
563832,16419,2011-08-19 12:33:00,109.45,71,pre
563833,14755,2011-08-19 12:49:00,315.5,190,pre
563834,14401,2011-08-19 12:50:00,326.44,508,pre
563835,13242,2011-08-19 12:53:00,166.4,80,pre
563836,15938,2011-08-19 12:56:00,69.28,48,pre
563837,15078,2011-08-19 13:03:00,306.1,150,pre
563839,16828,2011-08-19 13:24:00,113.5,58,pre
563840,14712,2011-08-19 13:33:00,115.72,102,pre
563841,17402,2011-08-19 13:35:00,278.9,38,pre
563842,13871,2011-08-19 13:54:00,430.35,151,pre
563843,17811,2011-08-19 14:02:00,108.94,57,pre
563844,17725,2011-08-19 14:04:00,310.82,222,pre
563845,12991,2011-08-19 14:39:00,303.56,361,pre
563846,16672,2011-08-19 14:43:00,398.7,114,pre
563847,16139,2011-08-19 14:49:00,166.57,71,pre
563848,14911,2011-08-19 14:57:00,989.49,644,pre
563849,14772,2011-08-19 15:04:00,139.26,82,pre
563850,15311,2011-08-19 15:06:00,138.68,49,pre
563851,14765,2011-08-19 15:06:00,15.0,4,pre
563852,12395,2011-08-19 15:18:00,165.95,35,pre
563853,12560,2011-08-19 15:22:00,144.0,8,pre
563854,12364,2011-08-19 15:24:00,623.92,555,pre
563855,14709,2011-08-19 15:29:00,546.9,282,pre
563857,12968,2011-08-19 15:44:00,135.95,73,pre
563858,18170,2011-08-19 16:04:00,351.3,130,pre
563890,15862,2011-08-19 16:34:00,168.72,140,pre
563891,14500,2011-08-19 17:02:00,51.0,4,pre
563892,16330,2011-08-19 17:08:00,21.6,10,pre
563893,16330,2011-08-19 17:10:00,27.36,13,pre
563895,18229,2011-08-21 10:35:00,495.4,220,pre
563896,17061,2011-08-21 10:44:00,407.4,104,pre
563897,12523,2011-08-21 10:44:00,128.55,34,pre
563898,12971,2011-08-21 10:48:00,151.2,164,pre
563900,14566,2011-08-21 11:05:00,1432.0,800,pre
563901,17097,2011-08-21 11:05:00,13.25,3,pre
563902,17029,2011-08-21 11:06:00,358.0,200,pre
563903,17068,2011-08-21 11:15:00,206.69,124,pre
563904,13397,2011-08-21 11:29:00,247.72,58,pre
563905,13267,2011-08-21 11:43:00,313.35,145,pre
563906,14246,2011-08-21 11:50:00,504.19,321,pre
563907,14733,2011-08-21 11:57:00,316.98,78,pre
563908,18109,2011-08-21 12:21:00,399.59,505,pre
563909,15701,2011-08-21 12:36:00,857.0,479,pre
563910,17428,2011-08-21 12:37:00,377.25,87,pre
563911,16265,2011-08-21 12:39:00,435.98,206,pre
563912,17675,2011-08-21 12:58:00,962.09,383,pre
563913,14911,2011-08-21 13:11:00,458.90000000000003,148,pre
563914,12518,2011-08-21 13:18:00,324.83,187,pre
563915,14224,2011-08-21 13:24:00,186.62,122,pre
563916,13435,2011-08-21 13:43:00,393.14,284,pre
563917,14572,2011-08-21 13:46:00,610.75,478,pre
563919,14735,2011-08-21 13:48:00,122.28,84,pre
563920,16407,2011-08-21 14:00:00,453.11,239,pre
563921,16407,2011-08-21 14:00:00,15.9,2,pre
563922,14529,2011-08-21 14:10:00,135.24,84,pre
563923,14460,2011-08-21 14:19:00,157.8,364,pre
563924,15984,2011-08-21 14:32:00,683.28,408,pre
563925,13610,2011-08-21 14:42:00,128.45,54,pre
563926,12553,2011-08-21 14:42:00,400.21999999999997,236,pre
563927,14013,2011-08-21 15:01:00,199.22,258,pre
563928,17059,2011-08-21 15:17:00,739.4300000000001,439,pre
563929,15031,2011-08-21 15:35:00,110.96000000000001,48,pre
563931,14895,2011-08-21 15:49:00,833.32,292,pre
